0,1,2,3,4,5,6,7,8,9,10,11,Action
-1.2122063e-06,-1.8177034e-06,-2.2108973e-06,3.3761219e-06,-5.147969e-07,-3.7752384e-06,-3.6334304e-06,7.023951e-07,-2.590716e-06,8.110975e-07,5.046063e-06,-1.8623147e-07,0
-3.7302178e-07,-2.9928487e-06,-2.8828051e-06,4.0475306e-06,-1.8574339e-06,-3.4394177e-06,-1.7869675e-06,1.373975e-06,-3.7657649e-06,-1.8747226e-06,6.388958e-06,-1.52919e-06,0
-2.0523204e-07,-4.671543e-06,-8.6912473e-07,4.5510897e-06,-1.8572761e-06,-3.607144e-06,-2.626092e-06,1.3741591e-06,-5.108665e-06,8.106351e-07,6.8926074e-06,-4.8863376e-06,0
1.3040689e-07,-5.175293e-06,8.0885746e-07,4.7189496e-06,-8.500215e-07,-4.1105686e-06,-5.6472586e-06,5.350983e-07,-5.4444677e-06,3.6638385e-06,7.899803e-06,-7.4042396e-06,0
2.815934e-06,-3.6648507e-06,-2.7164865e-06,5.3903564e-06,-1.7846816e-07,-5.62109e-06,-6.6542334e-06,5.352827e-07,-6.1159685e-06,3.1600598e-06,8.235603e-06,-7.90795e-06,0
4.1586695e-06,-1.4830127e-06,-6.745378e-06,7.5724083e-06,-5.1400906e-07,-7.803008e-06,-4.136374e-06,8.711653e-07,-6.116073e-06,4.7423984e-07,8.739251e-06,-7.236716e-06,0
4.15861e-06,-3.0826985e-07,-7.417284e-06,6.061776e-06,-1.1852482e-06,-6.6279413e-06,-1.2828147e-06,5.35652e-07,-5.948328e-06,-1.7080323e-06,9.578597e-06,-7.9082765e-06,0
1.4729627e-06,-9.79869e-07,-3.8929593e-06,6.906116e-07,-3.1992824e-06,-5.620723e-06,6.0099204e-08,5.3583693e-07,-3.4306947e-06,-1.5404157e-06,9.07515e-06,-8.2441375e-06,0
-1.5483823e-06,1.7055155e-06,-1.040031e-06,-3.5056094e-06,-5.213319e-06,-7.8026405e-06,-9.468726e-07,-8.0677245e-07,-1.0809091e-06,1.3784374e-07,7.564607e-06,-7.2372045e-06,0
-9.773054e-06,1.3790459e-05,3.0225456e-07,-4.344843e-06,-5.3810118e-06,-9.481013e-06,-3.6323393e-06,-1.6458334e-06,7.6532785e-07,4.7330997e-07,6.7254614e-06,-5.055327e-06,0
-2.2865355e-05,2.8896688e-05,2.148088e-06,-2.6663392e-06,-4.709457e-06,-8.809491e-06,-4.9750092e-06,-1.1421e-06,2.1080182e-06,-1.9832004e-07,5.3827657e-06,-1.1949571e-06,0
-2.9747232e-05,4.114948e-05,4.4974695e-06,-1.3235361e-06,-3.870056e-06,-5.116688e-06,-3.2963912e-06,-9.740655e-07,3.4507075e-06,3.0499376e-07,3.8722237e-06,4.1760554e-06,0
-2.4711811e-05,4.4002714e-05,5.3362082e-06,-1.994921e-06,-2.1914086e-06,-1.591732e-06,-2.9605699e-06,-1.9809752e-06,3.1149054e-06,1.1440084e-06,3.368775e-06,6.1900855e-06,0
-6.5841514e-06,1.3957497e-05,5.1678517e-06,-3.5055539e-06,-1.7706232e-07,-1.0880613e-06,-2.4568992e-06,-2.1486387e-06,2.1077065e-06,1.9830197e-06,3.3688743e-06,7.0291694e-06,0
1.6243286e-05,-3.2536947e-05,4.9994956e-06,-4.6804857e-06,1.5879074e-07,-2.5985826e-06,-1.9532283e-06,3.6928552e-07,1.9397535e-06,1.4792389e-06,4.2082193e-06,8.203952e-06,0
3.2692453e-05,-5.872163e-05,3.824044e-06,-5.5197215e-06,-1.8552454e-06,-1.5913669e-06,-4.42462e-07,3.0550596e-06,2.6110463e-06,2.31825e-06,2.5298252e-06,9.882284e-06,0
3.638508e-05,-5.4525604e-05,4.8306333e-06,-6.1911064e-06,-2.0229397e-06,-9.198473e-07,1.0683076e-06,3.5587939e-06,3.4501888e-06,3.996509e-06,-1.162759e-06,8.875025e-06,0
2.8999657e-05,-3.3208955e-05,8.354961e-06,-5.687548e-06,-8.594459e-09,-7.518768e-07,7.3273446e-07,3.3911315e-06,4.62503e-06,7.5211083e-06,-3.848247e-06,7.699918e-06,0
1.792155e-05,-1.4074344e-05,8.858003e-06,-3.6733468e-06,1.5022027e-06,-4.1605642e-07,9.0070864e-07,2.216373e-06,5.1284746e-06,1.0206461e-05,-2.3375069e-06,8.874702e-06,0
1.0703976e-05,-5.8499345e-06,6.843307e-06,-1.6591446e-06,1.8380556e-06,8.761189e-08,1.5722301e-06,2.2165598e-06,3.4498787e-06,1.1381171e-05,6.8387834e-07,1.2399374e-05,0
7.5147836e-06,-5.3465915e-06,4.8286106e-06,-1.8269823e-06,-2.1901728e-06,7.591311e-07,2.7473e-06,1.8810478e-06,-5.7860535e-07,9.870294e-06,2.1946194e-06,1.4916951e-05,0
4.4934413e-06,-4.843248e-06,3.4853124e-06,-2.162669e-06,-5.043455e-06,9.2710127e-07,4.258071e-06,1.3776868e-06,-2.0893524e-06,5.8416754e-06,1.3554704e-06,1.5084641e-05,0
1.8077972e-06,-1.3186182e-06,1.8063154e-06,-1.1555617e-06,-2.3577152e-06,9.2722235e-07,4.4260464e-06,1.377874e-06,-1.5859074e-06,2.820155e-06,8.520212e-07,1.32381365e-05,0
-3.8599737e-08,1.7024635e-06,6.308665e-07,1.0264896e-06,4.958759e-07,-5.8329965e-07,1.740584e-06,2.0311732e-07,-1.9217093e-06,3.4913153e-06,1.1878168e-06,8.873896e-06,0
-1.5492984e-06,2.2058068e-06,1.4696088e-06,4.047787e-06,-1.0146143e-06,-7.510287e-07,-4.4133e-07,5.3900396e-07,-1.921812e-06,2.4839856e-06,2.1950102e-06,6.859545e-06,0
-2.55645e-06,2.2056022e-06,1.1334068e-06,7.236934e-06,-5.714242e-06,9.275851e-07,-7.769007e-07,2.7212316e-06,-1.0826676e-06,-2.0183957e-07,2.8665036e-06,5.516589e-06,0
-2.5565053e-06,1.5340003e-06,-2.0989033e-07,9.083286e-06,-7.2247326e-06,1.5991019e-06,-6.0892415e-07,2.8892684e-06,-4.1137324e-07,-3.5590608e-06,1.1881086e-06,6.8592235e-06,0
-8.780682e-07,-6.4824366e-07,-2.1039327e-07,8.076203e-06,-5.8817864e-06,1.9349206e-06,6.259972e-08,1.5466625e-06,-5.793247e-07,-5.573487e-06,1.32625075e-08,7.866157e-06,0
-8.7812305e-07,-2.8304898e-06,3.1460888e-06,4.7192298e-06,-3.867444e-06,1.7671922e-06,1.4055239e-06,1.8825486e-06,-3.265015e-06,-4.902328e-06,1.8120828e-07,6.858903e-06,0
-3.7463067e-07,-3.669941e-06,4.4883805e-06,2.7050492e-06,-4.874387e-06,9.280677e-07,1.7413504e-06,2.218436e-06,-4.440062e-06,-3.559771e-06,-1.1614901e-06,6.0194957e-06,0
1.4716579e-06,-3.6701463e-06,2.1379892e-06,2.0336645e-06,-6.552728e-06,-4.1460584e-07,3.9868712e-07,3.5614185e-06,-4.7758626e-06,-3.5600078e-06,-2.5041877e-06,4.6765426e-06,0
1.4716037e-06,-1.9918598e-06,-1.2194973e-06,2.033676e-06,-5.7133316e-06,-9.180335e-07,1.0702122e-06,3.897305e-06,-5.1116644e-06,-3.7280943e-06,-3.5111855e-06,3.1657396e-06,0
-5.426423e-07,-1.9920656e-06,-4.409134e-06,1.0265925e-06,-3.5311407e-06,7.6057984e-07,1.7417376e-06,2.2190018e-06,-4.6082178e-06,-1.0427426e-06,-3.3432405e-06,8.156897e-07,0
-2.556886e-06,-1.3208743e-06,-5.2488813e-06,-1.3232869e-06,-1.181099e-06,1.264247e-06,-1.0447579e-07,-8.0209566e-07,-3.6012243e-06,2.1461537e-06,-2.8395975e-06,-8.62963e-07,0
-3.8997346e-06,3.5741184e-07,-3.906588e-06,-1.6589734e-06,-1.8523476e-06,9.286691e-07,-3.1256288e-06,-4.662439e-06,-2.2585323e-06,1.4745199e-06,-2.0002547e-06,4.796724e-07,0
-6.081827e-06,1.3643019e-06,-1.7250486e-06,3.5522916e-07,-2.3557445e-06,2.6072812e-06,-5.3075405e-06,-7.012139e-06,-2.0907848e-06,-2.042112e-07,-2.335859e-06,3.33295e-06,0
-6.921126e-06,6.9269964e-07,1.2079302e-07,1.6980348e-06,-3.0269905e-06,5.6286863e-06,-4.971712e-06,-6.5084023e-06,-3.2658304e-06,-1.0436945e-06,-3.3428578e-06,5.1791317e-06,0
-5.578386e-06,-6.5030065e-07,-1.2225007e-06,3.5525235e-07,-2.8589918e-06,7.307299e-06,-6.482222e-06,-5.5011174e-06,-3.76948e-06,-2.051029e-06,-5.1891043e-06,6.5217673e-06,0
-3.899947e-06,-9.86206e-07,-3.5728892e-06,-1.1553781e-06,-3.5302403e-06,6.6360226e-06,-1.0006927e-05,-2.8153395e-06,-2.4267872e-06,-2.3869657e-06,-7.0353512e-06,4.171717e-06,0
-3.0607514e-06,-2.3292066e-06,-4.4126346e-06,-1.3232174e-06,-5.208584e-06,5.6290455e-06,-9.838946e-06,5.418354e-07,1.0979458e-06,-1.5479594e-06,-7.0352567e-06,-2.467184e-08,0
-8.787647e-07,-3.1686593e-06,-5.526011e-07,-1.3232058e-06,-6.551227e-06,5.629165e-06,-6.6496787e-06,-1.2937186e-07,3.2798841e-06,8.016925e-07,-5.6923686e-06,-2.0390216e-06,0
7.9967623e-07,-1.658224e-06,4.3145283e-06,-2.498137e-06,-5.543984e-06,4.9578885e-06,-5.138904e-06,-2.4790713e-06,2.440537e-06,4.1584362e-06,-4.6851783e-06,-1.8713315e-06,0
1.1353223e-06,3.5575997e-07,4.9854275e-06,-5.183714e-06,-3.0260958e-06,3.6152142e-06,-3.9638276e-06,-2.1431827e-06,2.7761346e-06,5.836689e-06,-3.5101377e-06,-1.2000932e-06,0
-8.789204e-07,1.3626488e-06,1.7957939e-06,-6.3586467e-06,-6.760584e-07,4.2867314e-06,-1.9495028e-06,-1.1358964e-06,5.9651693e-06,3.8222593e-06,-6.566085e-07,2.3245823e-06,0
-2.725313e-06,3.5534572e-07,-1.8973868e-06,-6.526484e-06,2.6810746e-06,6.4688907e-06,-1.277973e-06,-1.1357058e-06,7.4757113e-06,9.685834e-07,-9.922124e-07,5.177861e-06,0
-1.8861191e-06,-3.1625763e-07,-2.2335826e-06,-5.351528e-06,6.2060567e-06,5.461913e-06,-1.0289675e-07,-3.3175556e-06,4.7900235e-06,-8.779986e-07,-4.0134055e-06,4.0027576e-06,0
-1.8861701e-06,8.5847995e-07,-5.5558695e-07,-4.0087225e-06,7.5489975e-06,2.776446e-06,3.925622e-06,-4.6601585e-06,4.2584247e-07,-2.221033e-06,-5.356104e-06,6.456156e-07,0
-4.571808e-06,-3.1667264e-07,7.867105e-07,-3.3373146e-06,6.0385023e-06,2.6087152e-06,7.4505897e-06,-4.1564203e-06,-2.259846e-06,-2.5569714e-06,-3.3418194e-06,-3.616374e-07,0
-4.2361607e-06,-1.6596754e-06,1.1219128e-06,-2.3302057e-06,6.2064987e-06,6.133668e-06,9.129215e-06,-4.156229e-06,-2.0920975e-06,-1.2144199e-06,6.866551e-07,1.4175171e-07,0
-8.79226e-07,-3.1708817e-07,-1.0606232e-06,-3.672989e-06,7.5494386e-06,6.469486e-06,7.115156e-06,-3.8203393e-06,-1.9243487e-06,1.4709284e-06,2.8687873e-06,-1.8725971e-06,0
1.1349149e-06,2.032592e-06,-7.942937e-06,-5.351469e-06,7.8852845e-06,2.2733718e-06,3.7583097e-06,-2.1416552e-06,-1.924449e-06,2.4777833e-06,2.3653333e-06,-3.8869453e-06,0
1.4705639e-06,-3.175042e-07,-1.4321704e-05,-5.6871554e-06,7.0461842e-06,-2.0905884e-06,3.4227428e-06,-1.805765e-06,-2.428096e-06,1.9739932e-06,1.6940302e-06,-5.229897e-06,0
2.477609e-06,-3.3389983e-06,-1.4490048e-05,-7.701335e-06,6.039236e-06,-3.7689617e-06,6.276316e-06,-2.4769704e-06,-2.4615585e-07,-2.082882e-07,2.7012168e-06,-6.7406972e-06,0
1.1347655e-06,-5.0176996e-06,-9.958613e-06,-1.0890459e-05,5.0322847e-06,-3.9366923e-06,9.801285e-06,-1.9732304e-06,2.9428797e-06,-3.901213e-06,2.0299133e-06,-5.062362e-06,0
-1.8865708e-06,-4.346511e-06,-4.9236296e-06,-9.379803e-06,6.878772e-06,-4.4401218e-06,8.794326e-06,-4.6239592e-07,2.4392323e-06,-6.2513436e-06,1.6943077e-06,-1.201987e-06,0
-3.061563e-06,-4.850268e-06,-1.567139e-06,-7.0299025e-06,9.228807e-06,-4.2721545e-06,6.9481193e-06,4.134435e-08,1.7677354e-06,-7.5943794e-06,1.5265508e-06,-2.7198984e-08,0
-1.2152708e-06,-2.6684365e-06,3.132146e-06,-3.6729057e-06,8.0540085e-06,-3.097092e-06,5.437614e-06,-4.6201143e-07,3.613978e-06,-6.5875265e-06,3.3729839e-06,-3.0486422e-06,0
1.4702684e-06,1.0240386e-06,1.11884165e-05,3.2089254e-06,5.536415e-06,7.6356e-07,7.2840908e-06,-1.2611989e-07,6.2994663e-06,-4.237879e-06,6.0586626e-06,-5.5665378e-06,0
2.4773149e-06,4.3808145e-06,1.45449085e-05,8.076566e-06,5.3687095e-06,2.945718e-06,1.0809062e-05,5.454699e-07,5.124422e-06,-2.8953275e-06,6.7301526e-06,-6.9094885e-06,0
1.1344727e-06,5.0520016e-06,7.1590493e-06,7.908729e-06,3.522513e-06,2.6101372e-06,1.2151995e-05,8.813607e-07,-5.825506e-07,-8.8137915e-07,2.8697098e-06,-5.902549e-06,0
-1.2154644e-06,4.2125475e-06,-3.0802464e-06,6.062399e-06,3.335223e-07,3.449501e-06,1.1145039e-05,7.1370454e-07,-7.632318e-06,1.6361159e-06,-3.1933385e-07,-2.8814193e-06,0
-2.0841725e-07,-6.552899e-07,-6.605572e-06,3.0411245e-06,-2.033695e-09,4.288866e-06,8.963135e-06,-2.931977e-07,-1.0485855e-05,4.65716e-06,-1.8298847e-06,-1.8744804e-06,0
5.4984093e-06,-1.6601178e-05,-4.088325e-06,1.6983425e-06,2.851548e-06,4.9603796e-06,7.1169297e-06,4.2693564e-08,-7.968214e-06,5.6640106e-06,-3.0047388e-06,-1.5389385e-06,0
1.1037387e-05,-3.4896955e-05,-2.4103238e-06,5.2231885e-06,5.2015807e-06,5.4640445e-06,4.767181e-06,-1.2496211e-07,-2.7649876e-06,3.9852753e-06,-4.85099e-06,-2.8818877e-06,0
1.4394324e-05,-2.9693838e-05,-1.0680207e-06,8.076638e-06,5.369573e-06,6.639108e-06,1.410335e-06,-1.8032612e-06,-7.508942e-07,4.6019753e-07,-6.529391e-06,-5.3997824e-06,0
1.6912016e-05,8.743427e-06,4.421321e-07,8.748047e-06,4.698319e-06,5.6321287e-06,-9.3941594e-07,-1.2995204e-06,-1.4223908e-06,-1.2185393e-06,-4.0115638e-06,-4.8963902e-06,0
8.855206e-06,4.0802424e-05,1.1130389e-06,8.076662e-06,3.8592157e-06,5.632246e-06,-1.9463716e-06,2.3933578e-06,-1.2546393e-06,-7.1523436e-07,-8.223376e-07,-8.6816465e-07,0
-3.901384e-06,3.6605983e-05,2.958891e-06,4.383991e-06,2.0130174e-06,7.3108563e-06,-2.1140809e-06,2.5614008e-06,8.805531e-08,-2.1193154e-07,-1.5084953e-07,3.999308e-06,0
-1.011185e-05,1.8310206e-05,2.4548538e-06,1.6984153e-06,-1.0081264e-06,6.9752755e-06,-1.106846e-06,8.831018e-07,-5.83439e-07,-2.1217593e-07,-1.1578556e-06,5.8454934e-06,0
-8.097706e-06,1.042108e-05,-1.7418664e-06,1.1948805e-06,-2.5186284e-06,4.2898055e-06,-9.961177e-08,5.4759795e-07,-3.2691253e-06,-8.838165e-07,-1.997011e-06,4.8382444e-06,0
-3.901522e-06,1.09244165e-05,-5.4350385e-06,2.0341388e-06,-6.721445e-07,2.1078806e-06,4.0407974e-07,2.7298322e-06,-5.954811e-06,-1.5554592e-06,-4.6825103e-06,3.1595973e-06,0
-1.719526e-06,1.2099151e-05,-6.274773e-06,2.7055469e-06,1.1743381e-06,4.9614355e-06,7.3991856e-07,3.9049705e-06,-5.9549093e-06,-1.7235532e-06,-8.710802e-06,5.1736324e-06,0
1.1338644e-06,1.1427544e-05,-6.275261e-06,1.3627663e-06,-3.3616357e-07,7.3114415e-06,1.5793047e-06,4.5765623e-06,-5.955007e-06,-2.5630434e-06,-9.046411e-06,8.866161e-06,0
1.8052161e-06,3.2027208e-06,-5.6043514e-06,-1.4786548e-07,-3.1894585e-06,5.9687645e-06,6.880102e-08,3.401813e-06,-6.290803e-06,-3.0668377e-06,-4.1786957e-06,7.85891e-06,0
-9.272879e-06,-5.1899533e-06,-4.5977436e-06,-3.1570218e-07,-6.714152e-06,3.283294e-06,-4.2951365e-06,-4.5852542e-07,-6.6266007e-06,-5.5848213e-06,-1.1573197e-06,2.4875803e-06,0
-2.0518823e-05,-3.3438212e-06,-4.262532e-06,-6.513879e-07,-8.560353e-06,2.4441647e-06,-6.4770325e-06,-3.815315e-06,-6.794547e-06,-6.9278617e-06,6.8911095e-07,-1.8766542e-06,0
-1.5819089e-05,4.377033e-06,-2.416677e-06,5.2356944e-07,-5.706777e-06,3.954923e-06,-5.469796e-06,-6.259843e-07,-5.2840014e-06,-2.5640256e-06,1.0248975e-06,-2.2125066e-06,0
-2.7268918e-06,1.2265735e-05,-9.065202e-07,2.0342247e-06,-3.354605e-07,4.7942867e-06,-2.2805175e-06,4.5775373e-06,-3.4377567e-06,2.3033542e-06,-1.4995814e-07,-3.062067e-08,0
5.329827e-06,1.545466e-05,-9.070061e-07,2.8734833e-06,3.5252124e-06,4.626554e-06,-6.0188376e-07,5.9205277e-06,-1.255813e-06,4.14945e-06,-1.492664e-06,2.1512642e-06,0
7.1761247e-06,1.2601011e-05,2.6745306e-07,3.7127415e-06,4.364598e-06,5.9694635e-06,-1.6088356e-06,3.5708333e-06,2.5473284e-07,3.1421087e-06,-1.324727e-06,3.9974525e-06,0
6.1689857e-06,9.243814e-06,2.7847063e-06,7.908985e-06,3.0219435e-06,6.3052794e-06,-3.958582e-06,8.8544095e-07,8.678582e-08,1.9669171e-06,-9.889411e-07,4.500848e-06,0
3.8190524e-06,7.0615624e-06,1.1057292e-06,1.6972856e-05,5.0434454e-07,4.6269024e-06,-5.6369295e-06,-6.250065e-07,-1.9275021e-06,1.7988212e-06,-2.3316475e-06,3.829296e-06,0
7.9772315e-07,4.2079146e-06,-1.0767955e-06,2.1504798e-05,8.401815e-07,1.6057317e-06,-5.9724835e-06,-7.9265965e-07,-2.598996e-06,1.1271784e-06,-1.99586e-06,3.4934444e-06,0
-2.559305e-06,2.0256607e-06,-4.0588256e-07,1.7979977e-05,2.183114e-06,-7.264449e-08,-5.9723393e-06,1.2217268e-06,-5.849006e-07,-1.0551088e-06,-4.851307e-07,4.8360853e-06,0
-5.916333e-06,2.3611485e-06,2.9506184e-06,9.419678e-06,8.4045854e-07,-1.0796236e-06,-6.475742e-06,1.389772e-06,7.5779604e-07,-2.230301e-06,3.542034e-07,7.521519e-06,0
-6.5877716e-06,2.6966354e-06,7.985613e-06,6.915302e-07,-2.0128414e-06,-2.422302e-06,-5.300654e-06,3.8287342e-07,2.5415235e-07,-8.877546e-07,-4.849567e-07,8.86416e-06,0
-7.259213e-06,5.382009e-06,1.0167169e-05,-7.1973723e-06,-2.1805524e-06,-2.0864884e-06,-2.279222e-06,7.1876894e-07,-2.4949202e-07,2.4689828e-06,-9.884179e-07,7.1855147e-06,0
-9.944842e-06,1.3438562e-05,8.488194e-06,-1.4918426e-05,-5.019217e-07,-2.9256198e-06,5.7436154e-07,2.1541747e-07,-2.4958828e-07,3.140131e-06,-1.3240293e-06,3.660528e-06,0
-1.4644664e-05,2.3173605e-05,5.6342747e-06,-1.8611096e-05,-5.017843e-07,-3.4290513e-06,2.7565452e-06,3.8346334e-07,1.7645061e-06,2.4684869e-06,-1.9953388e-06,3.1568284e-06,0
-1.8840938e-05,3.0558756e-05,5.130245e-06,-1.710044e-05,-2.0122911e-06,-2.925389e-06,1.4138982e-06,2.1581117e-07,3.610752e-06,4.1467297e-06,-1.6595546e-06,1.8138808e-06,0
-1.9176678e-05,2.5523068e-05,5.465462e-06,-1.609333e-05,-2.3478522e-06,-3.4288207e-06,-9.3584555e-07,-7.910871e-07,1.9321642e-06,5.4892753e-06,-3.1667557e-07,6.387843e-07,0
-1.1287803e-05,-4.01861e-06,3.1150912e-06,-1.6093318e-05,1.700225e-07,-3.2608566e-06,-1.942794e-06,-2.4693825e-06,1.092822e-06,5.9925756e-06,6.905063e-07,8.06481e-07,0
4.154286e-06,-3.4063836e-05,-7.452516e-08,-1.5254061e-05,1.8486519e-06,-4.099986e-06,-3.621141e-06,-4.986923e-06,7.5702724e-07,2.97104e-06,2.033386e-06,3.995464e-06,0
1.7078637e-05,-4.0442323e-05,-2.257046e-06,-1.1225665e-05,2.1844871e-06,-5.6105155e-06,-3.956692e-06,-4.14748e-06,-2.6000537e-06,7.887521e-07,2.7048675e-06,7.520146e-06,0
1.8589239e-05,-2.7350294e-05,-1.9218273e-06,-5.6866274e-06,1.009678e-06,-5.4425514e-06,-9.352577e-07,-1.7973929e-06,-6.292831e-06,-5.5429194e-07,1.5300099e-06,7.855692e-06,0
1.3218022e-05,-1.4593965e-05,-7.596565e-08,-3.504576e-06,1.1776627e-06,-4.4353405e-06,1.750478e-06,-1.125798e-06,-7.4678715e-06,-8.902392e-07,5.229991e-07,3.1557631e-06,0
8.853902e-06,-6.7052642e-06,3.1126904e-06,-4.679506e-06,2.6884422e-06,-5.106624e-06,7.435319e-07,-3.8111884e-06,-7.132269e-06,4.5230436e-07,2.033727e-06,-8.727714e-07,0
6.336123e-06,-2.6770965e-06,7.1405934e-06,-7.0293845e-06,2.8564264e-06,-3.4280165e-06,-1.6062108e-06,-4.4823873e-06,-4.614625e-06,1.1234528e-06,5.558646e-06,-2.8871132e-06,0
4.6575906e-06,-2.67731e-06,7.811511e-06,-9.2114105e-06,1.5137664e-06,-1.4137119e-06,-2.2774582e-06,-2.4679985e-06,-1.761284e-06,7.87505e-07,6.0622774e-06,-3.2229636e-06,0
1.3005659e-06,-3.3489198e-06,1.0970635e-06,-1.0889891e-05,8.425051e-07,-2.7563894e-06,-4.3096946e-07,-1.1250058e-06,-7.542819e-07,1.962198e-06,6.062362e-06,-8.732255e-07,0
-5.4581557e-07,-2.5098877e-06,-6.6244793e-06,-1.055418e-05,-3.323055e-07,-5.274015e-06,7.441266e-07,-7.891094e-07,4.2056732e-07,3.4725908e-06,6.398145e-06,3.015685e-07,0
1.4683371e-06,-2.5101017e-06,-7.632052e-06,-8.036427e-06,-1.3392663e-06,-3.9311058e-06,7.2875984e-08,-7.889109e-07,3.609608e-06,3.8080395e-06,5.0554354e-06,1.3356856e-07,0
1.468298e-06,-2.0067687e-06,-2.261354e-06,-4.0080336e-06,-1.5069824e-06,-2.4203487e-06,1.7515197e-06,-2.4672047e-06,9.484237e-06,2.4649962e-06,4.048424e-06,1.3341777e-07,0
1.2546523e-07,-3.284899e-07,1.5987016e-06,2.0360115e-08,-2.1782457e-06,-2.4202345e-06,3.7658626e-06,-2.467006e-06,1.4519619e-05,2.8004436e-06,2.537864e-06,3.011161e-07,0
-3.781224e-07,6.783918e-07,1.2625267e-06,1.5310169e-06,-2.1781123e-06,-4.098613e-06,4.1017106e-06,-7.883146e-07,1.6869415e-05,7.8600266e-07,1.3630026e-06,1.3080615e-06,0
1.253882e-07,-6.6461655e-07,5.9065366e-07,1.8667278e-06,-1.0030329e-06,-5.7769917e-06,2.9269142e-06,5.1130623e-08,1.6030073e-05,-1.3962903e-06,1.5309371e-06,1.1400613e-06,0
-1.049595e-06,-4.525364e-06,1.4294241e-06,3.8809317e-06,4.193964e-09,-6.112578e-06,7.450271e-07,-1.2914645e-06,1.787632e-05,-2.2357865e-06,2.3702653e-06,-2.217073e-06,0
-1.217482e-06,-7.882564e-06,3.107441e-06,7.4057793e-06,-1.1706163e-06,-5.2732175e-06,1.0808761e-06,-1.2912652e-06,1.955472e-05,-2.5717359e-06,3.0417452e-06,-5.23851e-06,0
4.6097327e-07,-1.1071914e-05,2.4355693e-06,9.252133e-06,-1.1704839e-06,-4.0981577e-06,1.0810274e-06,2.1957754e-07,1.6533339e-05,-1.9005913e-06,3.881075e-06,-5.574358e-06,0
1.8037288e-06,-9.393636e-06,4.2090377e-07,9.084297e-06,1.0116873e-06,-3.4266482e-06,7.408111e-08,3.0732142e-06,1.0658522e-05,-1.900843e-06,4.0490067e-06,-4.0638656e-06,0
2.4750884e-06,-2.679882e-06,-2.5096736e-07,8.077214e-06,1.3475172e-06,-1.9158917e-06,1.081331e-06,5.2554537e-06,4.783705e-06,-7.261498e-07,2.5384452e-06,-3.560467e-06,0
4.489242e-06,1.6839829e-06,-2.514412e-07,7.741529e-06,1.7270395e-07,-4.0513453e-07,3.0956721e-06,5.7592024e-06,8.383223e-08,-8.942508e-07,2.0349805e-06,-5.3933013e-07,0
7.174793e-06,-2.0089153e-06,8.378381e-08,8.077241e-06,5.085354e-07,-4.0502132e-07,2.9279756e-06,4.9201544e-06,-8.411029e-08,-3.0765439e-06,5.7277457e-06,2.1461076e-06,0
8.181852e-06,-1.5269221e-05,-8.4538506e-08,8.077253e-06,2.5228576e-06,-2.4190992e-06,1.4174864e-06,3.9132597e-06,2.433535e-06,-2.9089463e-06,7.4063205e-06,1.3067132e-06,0
6.1676246e-06,-3.1215113e-05,-7.5640816e-07,7.40587e-06,3.1943846e-06,-3.929629e-06,-4.2870357e-07,2.7385158e-06,2.0977436e-06,-3.2448988e-06,5.3922104e-06,8.030161e-07,0
7.96413e-07,-3.2222426e-05,-3.274619e-06,8.412978e-06,2.0195712e-06,-4.0973655e-06,-2.6070128e-07,1.563771e-06,8.345884e-08,-4.2522456e-06,2.371006e-06,-3.6378868e-08,0
-4.239101e-06,-1.1409334e-05,-6.6320754e-06,8.74869e-06,3.3624947e-06,-3.7615544e-06,4.108523e-07,-4.5021986e-07,-1.9308252e-06,-3.7489513e-06,2.3710875e-06,-1.2114727e-06,0
-3.23204e-06,1.0746549e-05,-7.136095e-06,9.0844005e-06,3.530475e-06,-4.26499e-06,7.467042e-07,-9.535665e-07,-2.266616e-06,-3.7492043e-06,2.8747156e-06,-2.7222645e-06,0
1.1320036e-06,1.8131701e-05,-4.2831293e-06,9.252263e-06,1.8521117e-06,-5.271973e-06,-1.2673337e-06,-1.14119544e-07,-1.931011e-06,-2.9102105e-06,3.7140449e-06,-4.568755e-06,0
3.146159e-06,1.2088912e-05,-2.2694092e-06,7.741633e-06,-1.6194956e-07,-6.6146545e-06,-5.9669574e-06,-1.4567131e-06,-1.2597058e-06,-1.0641219e-06,5.7283155e-06,-5.5759983e-06,0
1.467632e-06,3.6962338e-06,8.000988e-08,6.0631537e-06,-1.1689141e-06,-7.7894865e-06,-7.813145e-06,-2.2957581e-06,2.5084464e-07,-7.286774e-07,6.399793e-06,-6.2475438e-06,0
-1.3858399e-06,-1.0037603e-06,2.7651276e-06,7.4059612e-06,1.7400704e-07,-6.4465808e-06,-6.302346e-06,-4.141899e-06,2.5075215e-07,-1.23248e-06,6.9034218e-06,-5.4084458e-06,0
-3.5679157e-06,-2.6824694e-06,3.2682058e-06,1.059511e-05,2.188328e-06,-4.2644274e-06,-4.1201524e-06,-6.491587e-06,-1.9313813e-06,-1.7362809e-06,6.232104e-06,-3.5622522e-06,0
-4.5750453e-06,-3.0183837e-06,2.4645024e-07,1.1098671e-05,2.1884566e-06,-5.716314e-07,-4.119997e-06,-7.834179e-06,-4.1135127e-06,-1.5686859e-06,4.2179945e-06,-3.5624e-06,0
